2025-12-29 10:52:22 | INFO     | app.core.logging_config:setup_logging:137 | Logging system initialized | {'environment': 'production', 'level': 'INFO'}
2025-12-29 10:53:49 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/openapi.json → 200 (433.41ms) | {'correlation_id': 'a42bb20e-5638-4d68-93d5-89a659df2824', 'user_id': None, 'method': 'GET', 'path': '/api/v1/openapi.json', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 433.41}
2025-12-29 10:53:49 | INFO     | logging:callHandlers:1706 | 127.0.0.1:58409 - "GET /api/v1/openapi.json HTTP/1.1" 200 | {}
2025-12-29 10:54:07 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/auth/me | {'correlation_id': '3cc6ce58-8a8b-464e-b2f5-135b52fad2b1', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:54:07 | WARNING  | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/auth/me → 401 (4.88ms) | {'correlation_id': '3cc6ce58-8a8b-464e-b2f5-135b52fad2b1', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 401, 'duration_ms': 4.88}
2025-12-29 10:54:07 | INFO     | logging:callHandlers:1706 | 127.0.0.1:63732 - "GET /api/v1/auth/me HTTP/1.1" 401 | {}
2025-12-29 10:54:29 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/auth/me | {'correlation_id': 'c81b6e43-8de0-4298-8c6b-5df206d4241d', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:54:29 | WARNING  | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/auth/me → 401 (0.0ms) | {'correlation_id': 'c81b6e43-8de0-4298-8c6b-5df206d4241d', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 401, 'duration_ms': 0.0}
2025-12-29 10:54:29 | INFO     | logging:callHandlers:1706 | 127.0.0.1:53350 - "GET /api/v1/auth/me HTTP/1.1" 401 | {}
2025-12-29 10:54:29 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/auth/me | {'correlation_id': '1c1966d4-adc6-46f6-8a43-d538c0c86d59', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:54:29 | WARNING  | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/auth/me → 401 (0.0ms) | {'correlation_id': '1c1966d4-adc6-46f6-8a43-d538c0c86d59', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 401, 'duration_ms': 0.0}
2025-12-29 10:54:29 | INFO     | logging:callHandlers:1706 | 127.0.0.1:53350 - "GET /api/v1/auth/me HTTP/1.1" 401 | {}
2025-12-29 10:55:50 | INFO     | logging:callHandlers:1706 | 127.0.0.1:55868 - "OPTIONS /api/v1/auth/forgot-password HTTP/1.1" 200 | {}
2025-12-29 10:55:50 | INFO     | app.middleware.logging_middleware:dispatch:59 | → POST /api/v1/auth/forgot-password | {'correlation_id': '1d3e278d-79c0-4324-8002-69f7fa4a9dfa', 'user_id': None, 'method': 'POST', 'path': '/api/v1/auth/forgot-password', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:55:52 | INFO     | app.services.email_service:send_password_reset_email:140 | Password reset email sent successfully | {'extra': {'to_email': 'iamamna146@gmail.com', 'username': 'Amna', 'email_id': '780e3788-e8f3-4340-b5d2-d896c00c2829'}}
2025-12-29 10:55:52 | WARNING  | app.middleware.logging_middleware:dispatch:95 | ← POST /api/v1/auth/forgot-password → 200 (2332.0ms) | {'correlation_id': '1d3e278d-79c0-4324-8002-69f7fa4a9dfa', 'user_id': None, 'method': 'POST', 'path': '/api/v1/auth/forgot-password', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 2332.0}
2025-12-29 10:55:52 | WARNING  | app.middleware.logging_middleware:dispatch:110 | ⚠️  Slow request: POST /api/v1/auth/forgot-password took 2.33s - consider optimization | {'correlation_id': '1d3e278d-79c0-4324-8002-69f7fa4a9dfa', 'user_id': None, 'method': 'POST', 'path': '/api/v1/auth/forgot-password', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 2332.0, 'duration_seconds': 2.3320047855377197, 'threshold': 'slow'}
2025-12-29 10:55:52 | INFO     | logging:callHandlers:1706 | 127.0.0.1:55929 - "POST /api/v1/auth/forgot-password HTTP/1.1" 200 | {}
2025-12-29 10:56:28 | INFO     | logging:callHandlers:1706 | 127.0.0.1:49166 - "OPTIONS /api/v1/auth/reset-password HTTP/1.1" 200 | {}
2025-12-29 10:56:28 | INFO     | app.middleware.logging_middleware:dispatch:59 | → POST /api/v1/auth/reset-password | {'correlation_id': 'ac73fb6f-ee3f-407e-83ff-be789d52d8b8', 'user_id': None, 'method': 'POST', 'path': '/api/v1/auth/reset-password', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36'}
2025-12-29 10:56:28 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← POST /api/v1/auth/reset-password → 200 (329.12ms) | {'correlation_id': 'ac73fb6f-ee3f-407e-83ff-be789d52d8b8', 'user_id': None, 'method': 'POST', 'path': '/api/v1/auth/reset-password', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36', 'status_code': 200, 'duration_ms': 329.12}
2025-12-29 10:56:28 | INFO     | logging:callHandlers:1706 | 127.0.0.1:58170 - "POST /api/v1/auth/reset-password HTTP/1.1" 200 | {}
2025-12-29 10:56:29 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/auth/me | {'correlation_id': '2140dadc-823c-4df8-b715-9c4fccf679e0', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36'}
2025-12-29 10:56:29 | WARNING  | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/auth/me → 401 (0.0ms) | {'correlation_id': '2140dadc-823c-4df8-b715-9c4fccf679e0', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36', 'status_code': 401, 'duration_ms': 0.0}
2025-12-29 10:56:29 | INFO     | logging:callHandlers:1706 | 127.0.0.1:58170 - "GET /api/v1/auth/me HTTP/1.1" 401 | {}
2025-12-29 10:56:29 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/auth/me | {'correlation_id': '50e8e8b9-b01b-4298-b78b-95263a418fa7', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36'}
2025-12-29 10:56:29 | WARNING  | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/auth/me → 401 (3.0ms) | {'correlation_id': '50e8e8b9-b01b-4298-b78b-95263a418fa7', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36', 'status_code': 401, 'duration_ms': 3.0}
2025-12-29 10:56:29 | INFO     | logging:callHandlers:1706 | 127.0.0.1:58170 - "GET /api/v1/auth/me HTTP/1.1" 401 | {}
2025-12-29 10:56:52 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/auth/me | {'correlation_id': '668f0e10-0065-4199-b515-4c588fe20229', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:56:52 | WARNING  | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/auth/me → 401 (0.0ms) | {'correlation_id': '668f0e10-0065-4199-b515-4c588fe20229', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 401, 'duration_ms': 0.0}
2025-12-29 10:56:52 | INFO     | logging:callHandlers:1706 | 127.0.0.1:50373 - "GET /api/v1/auth/me HTTP/1.1" 401 | {}
2025-12-29 10:56:52 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/auth/me | {'correlation_id': 'fbc92337-4665-43be-9781-a1ef5f01135f', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:56:52 | WARNING  | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/auth/me → 401 (0.0ms) | {'correlation_id': 'fbc92337-4665-43be-9781-a1ef5f01135f', 'user_id': None, 'method': 'GET', 'path': '/api/v1/auth/me', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 401, 'duration_ms': 0.0}
2025-12-29 10:56:52 | INFO     | logging:callHandlers:1706 | 127.0.0.1:50373 - "GET /api/v1/auth/me HTTP/1.1" 401 | {}
2025-12-29 10:57:08 | INFO     | logging:callHandlers:1706 | 127.0.0.1:61467 - "OPTIONS /api/v1/auth/login HTTP/1.1" 200 | {}
2025-12-29 10:57:08 | INFO     | app.middleware.logging_middleware:dispatch:59 | → POST /api/v1/auth/login | {'correlation_id': 'cb9fc03e-13a1-4e5e-a442-0638bd318a02', 'user_id': None, 'method': 'POST', 'path': '/api/v1/auth/login', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:57:08 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← POST /api/v1/auth/login → 200 (324.45ms) | {'correlation_id': 'cb9fc03e-13a1-4e5e-a442-0638bd318a02', 'user_id': None, 'method': 'POST', 'path': '/api/v1/auth/login', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 324.45}
2025-12-29 10:57:08 | INFO     | logging:callHandlers:1706 | 127.0.0.1:59029 - "POST /api/v1/auth/login HTTP/1.1" 200 | {}
2025-12-29 10:57:16 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/categories | {'correlation_id': '012824d1-0793-4d5c-a560-15c222aa63bd', 'user_id': None, 'method': 'GET', 'path': '/api/v1/categories', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:57:16 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/tags | {'correlation_id': 'a0cc4755-96e0-461a-8a8d-2e3927d8981d', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tags', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:57:16 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/analytics/overview | {'correlation_id': '39d60c7b-b100-4708-8916-56bb3e3bbfe5', 'user_id': None, 'method': 'GET', 'path': '/api/v1/analytics/overview', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:57:16 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/tasks | {'correlation_id': '64740af3-85fa-4512-bc75-e5fa15fdc18e', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:57:16 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/tasks | {'correlation_id': '9e844378-8628-4be0-b4e7-ce05abd170c5', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:57:17 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/categories → 200 (158.7ms) | {'correlation_id': '012824d1-0793-4d5c-a560-15c222aa63bd', 'user_id': None, 'method': 'GET', 'path': '/api/v1/categories', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 158.7}
2025-12-29 10:57:17 | INFO     | logging:callHandlers:1706 | 127.0.0.1:55499 - "GET /api/v1/categories HTTP/1.1" 200 | {}
2025-12-29 10:57:17 | INFO     | app.api.endpoints.analytics:get_overview:60 | Fetching overview analytics for user 32 | {}
2025-12-29 10:57:17 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/tags → 200 (634.97ms) | {'correlation_id': 'a0cc4755-96e0-461a-8a8d-2e3927d8981d', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tags', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 634.97}
2025-12-29 10:57:17 | INFO     | logging:callHandlers:1706 | 127.0.0.1:64449 - "GET /api/v1/tags HTTP/1.1" 200 | {}
2025-12-29 10:57:17 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/tasks → 200 (692.06ms) | {'correlation_id': '9e844378-8628-4be0-b4e7-ce05abd170c5', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 692.06}
2025-12-29 10:57:17 | INFO     | logging:callHandlers:1706 | 127.0.0.1:59411 - "GET /api/v1/tasks?due_after=2025-12-29T19:00:00.000Z&due_before=2026-01-05T19:00:00.000Z&completed=false&limit=15&sort_by=due_date&sort_order=asc HTTP/1.1" 200 | {}
2025-12-29 10:57:17 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/tasks → 200 (754.71ms) | {'correlation_id': '64740af3-85fa-4512-bc75-e5fa15fdc18e', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 754.71}
2025-12-29 10:57:17 | INFO     | logging:callHandlers:1706 | 127.0.0.1:62452 - "GET /api/v1/tasks?due_before=2025-12-29T19:00:00.000Z&completed=false&limit=10&sort_by=due_date&sort_order=asc HTTP/1.1" 200 | {}
2025-12-29 10:57:17 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/analytics/overview → 200 (773.13ms) | {'correlation_id': '39d60c7b-b100-4708-8916-56bb3e3bbfe5', 'user_id': None, 'method': 'GET', 'path': '/api/v1/analytics/overview', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 773.13}
2025-12-29 10:57:17 | INFO     | logging:callHandlers:1706 | 127.0.0.1:49537 - "GET /api/v1/analytics/overview HTTP/1.1" 200 | {}
2025-12-29 10:58:51 | INFO     | logging:callHandlers:1706 | 127.0.0.1:52427 - "OPTIONS /api/v1/ai/tasks/create-from-voice HTTP/1.1" 200 | {}
2025-12-29 10:58:52 | INFO     | app.middleware.logging_middleware:dispatch:59 | → POST /api/v1/ai/tasks/create-from-voice | {'correlation_id': '036025e7-9c48-46ac-85af-2643e7d550a2', 'user_id': None, 'method': 'POST', 'path': '/api/v1/ai/tasks/create-from-voice', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:58:54 | INFO     | logging:callHandlers:1706 | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK" | {}
2025-12-29 10:58:55 | ERROR    | app.middleware.logging_middleware:dispatch:95 | ← POST /api/v1/ai/tasks/create-from-voice → 201 (3260.7ms) | {'correlation_id': '036025e7-9c48-46ac-85af-2643e7d550a2', 'user_id': None, 'method': 'POST', 'path': '/api/v1/ai/tasks/create-from-voice', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 201, 'duration_ms': 3260.7}
2025-12-29 10:58:55 | ERROR    | app.middleware.logging_middleware:dispatch:103 | ⚠️  VERY SLOW REQUEST: POST /api/v1/ai/tasks/create-from-voice took 3.26s - investigate immediately! | {'correlation_id': '036025e7-9c48-46ac-85af-2643e7d550a2', 'user_id': None, 'method': 'POST', 'path': '/api/v1/ai/tasks/create-from-voice', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 201, 'duration_ms': 3260.7, 'duration_seconds': 3.2607030868530273, 'threshold': 'very_slow'}
2025-12-29 10:58:55 | INFO     | logging:callHandlers:1706 | 127.0.0.1:63824 - "POST /api/v1/ai/tasks/create-from-voice HTTP/1.1" 201 | {}
2025-12-29 10:58:55 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/tasks | {'correlation_id': 'f8ab7757-038d-401c-8405-f50c86c5d81f', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:58:55 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/tasks | {'correlation_id': '59d6deea-7677-4b04-9ffb-fe7d2bce5a1c', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:58:55 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/tasks → 200 (22.84ms) | {'correlation_id': '59d6deea-7677-4b04-9ffb-fe7d2bce5a1c', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 22.84}
2025-12-29 10:58:55 | INFO     | logging:callHandlers:1706 | 127.0.0.1:54679 - "GET /api/v1/tasks?due_after=2025-12-29T19:00:00.000Z&due_before=2026-01-05T19:00:00.000Z&completed=false&limit=15&sort_by=due_date&sort_order=asc HTTP/1.1" 200 | {}
2025-12-29 10:58:55 | INFO     | app.middleware.logging_middleware:dispatch:95 | ← GET /api/v1/tasks → 200 (62.48ms) | {'correlation_id': 'f8ab7757-038d-401c-8405-f50c86c5d81f', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tasks', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0', 'status_code': 200, 'duration_ms': 62.48}
2025-12-29 10:58:55 | INFO     | logging:callHandlers:1706 | 127.0.0.1:63824 - "GET /api/v1/tasks?due_before=2025-12-29T19:00:00.000Z&completed=false&limit=10&sort_by=due_date&sort_order=asc HTTP/1.1" 200 | {}
2025-12-29 10:59:13 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/tags | {'correlation_id': '7bfea046-ccce-4df0-badc-d1070ce42bfd', 'user_id': None, 'method': 'GET', 'path': '/api/v1/tags', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
2025-12-29 10:59:13 | INFO     | app.middleware.logging_middleware:dispatch:59 | → GET /api/v1/categories | {'correlation_id': '41213c88-7948-4af4-ae0a-29b126f8af65', 'user_id': None, 'method': 'GET', 'path': '/api/v1/categories', 'client_ip': '127.0.0.1', 'user_agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0'}
